invoiceno,stockcode,description,quantity,invoicedate,unitprice,customerid,country,return_flag,category,return_risk_score
537037,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-05 10:03:00,3.75,17243.0,United Kingdom,0,RED,1.320076427407879e-15
537037,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-05 10:03:00,3.75,17243.0,United Kingdom,0,KNITTED,1.2423869463625241e-15
537037,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2010-12-05 10:03:00,2.95,17243.0,United Kingdom,0,HEARTS,1.8269341439180853e-20
537037,22633,HAND WARMER UNION JACK,24,2010-12-05 10:03:00,2.1,17243.0,United Kingdom,0,HAND,3.020392163588014e-59
537037,22988,SOLDIERS EGG CUP ,12,2010-12-05 10:03:00,1.25,17243.0,United Kingdom,0,SOLDIERS,3.9299444017119664e-30
537037,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-12-05 10:03:00,2.95,17243.0,United Kingdom,0,WOODEN,1.2648788735193078e-15
537037,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,11,2010-12-05 10:03:00,2.55,17243.0,United Kingdom,0,IVORY,1.0013832493491407e-27
537037,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-12-05 10:03:00,0.95,17243.0,United Kingdom,0,REX,6.701862150755027e-06
537038,21523,DOORMAT FANCY FONT HOME SWEET HOME,10,2010-12-05 10:12:00,6.75,15465.0,United Kingdom,0,DOORMAT,2.2361540662310453e-25
537038,21524,DOORMAT SPOTTY HOME SWEET HOME,3,2010-12-05 10:12:00,7.95,15465.0,United Kingdom,0,DOORMAT,1.9721718912296795e-08
537038,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,80,2010-12-05 10:12:00,2.55,15465.0,United Kingdom,0,PAPER,5.6908944252517274e-195
537038,21754,HOME BUILDING BLOCK WORD,3,2010-12-05 10:12:00,5.95,15465.0,United Kingdom,0,HOME,2.1318606866400644e-08
537038,21755,LOVE BUILDING BLOCK WORD,3,2010-12-05 10:12:00,5.95,15465.0,United Kingdom,0,LOVE,2.1378027323944726e-08
537038,22083,PAPER CHAIN KIT RETROSPOT,10,2010-12-05 10:12:00,2.95,15465.0,United Kingdom,0,PAPER,2.5174489622846005e-25
537038,22423,REGENCY CAKESTAND 3 TIER,16,2010-12-05 10:12:00,10.95,15465.0,United Kingdom,0,REGENCY,5.607970316038275e-40
537040,22423,REGENCY CAKESTAND 3 TIER,48,2010-12-05 10:27:00,10.95,13089.0,United Kingdom,0,REGENCY,1.5611071727819647e-117
537040,84949,SILVER HANGING T-LIGHT HOLDER,144,2010-12-05 10:27:00,1.45,13089.0,United Kingdom,0,SILVER,0.0
537041,22726,ALARM CLOCK BAKELIKE GREEN,4,2010-12-05 10:36:00,3.75,16033.0,United Kingdom,0,ALARM,8.75817444014277e-11
537041,22730,ALARM CLOCK BAKELIKE IVORY,4,2010-12-05 10:36:00,3.75,16033.0,United Kingdom,0,ALARM,8.75817444014277e-11
537041,22727,ALARM CLOCK BAKELIKE RED ,4,2010-12-05 10:36:00,3.75,16033.0,United Kingdom,0,ALARM,8.75817444014277e-11
537041,22728,ALARM CLOCK BAKELIKE PINK,3,2010-12-05 10:36:00,3.75,16033.0,United Kingdom,0,ALARM,2.322838345431329e-08
537041,22358,KINGS CHOICE TEA CADDY ,-1,2010-12-05 10:36:00,2.95,16033.0,United Kingdom,1,KINGS,0.9916257875911949
537041,21876,POTTERING MUG,1,2010-12-05 10:36:00,1.25,16033.0,United Kingdom,0,POTTERING,0.001775572712930726
537041,21868,POTTING SHED TEA MUG,1,2010-12-05 10:36:00,1.25,16033.0,United Kingdom,0,POTTING,0.0017795405312642893
537041,21877,HOME SWEET HOME MUG,2,2010-12-05 10:36:00,1.25,16033.0,United Kingdom,0,HOME,6.759131477197711e-06
537041,37370,RETRO COFFEE MUGS ASSORTED,2,2010-12-05 10:36:00,1.25,16033.0,United Kingdom,0,RETRO,6.764621451612771e-06
537041,22652,TRAVEL SEWING KIT,4,2010-12-05 10:36:00,1.65,16033.0,United Kingdom,0,TRAVEL,9.424837252875649e-11
537041,22507,MEMO BOARD RETROSPOT  DESIGN,2,2010-12-05 10:36:00,4.95,16033.0,United Kingdom,0,MEMO,5.860310388152562e-06
537041,85054,FRENCH ENAMEL POT W LID,2,2010-12-05 10:36:00,2.95,16033.0,United Kingdom,0,FRENCH,6.245348317644472e-06
537041,85055,FRENCH ENAMEL UTENSIL HOLDER,2,2010-12-05 10:36:00,3.75,16033.0,United Kingdom,0,FRENCH,6.058431746888909e-06
537041,21165,BEWARE OF THE CAT METAL SIGN ,6,2010-12-05 10:36:00,1.69,16033.0,United Kingdom,0,BEWARE,1.3382545504093476e-15
537041,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2010-12-05 10:36:00,2.95,16033.0,United Kingdom,0,RECIPE,6.339948179601236e-06
537041,22667,RECIPE BOX RETROSPOT ,2,2010-12-05 10:36:00,2.95,16033.0,United Kingdom,0,RECIPE,6.339948179601236e-06
537041,84924A,WAKE UP COCKEREL CALENDAR SIGN ,1,2010-12-05 10:36:00,3.75,16033.0,United Kingdom,0,WAKE,0.0016278697725299115
537041,22630,DOLLY GIRL LUNCH BOX,1,2010-12-05 10:36:00,1.95,16033.0,United Kingdom,0,DOLLY,0.0017286868290541618
537041,22629,SPACEBOY LUNCH BOX ,1,2010-12-05 10:36:00,1.95,16033.0,United Kingdom,0,SPACEBOY,0.0017497608828873636
537041,22955,36 FOIL STAR CAKE CASES ,1,2010-12-05 10:36:00,2.1,16033.0,United Kingdom,0,FOIL,0.0017167472298654737
537041,22956,36 FOIL HEART CAKE CASES,1,2010-12-05 10:36:00,2.1,16033.0,United Kingdom,0,FOIL,0.0017167472298654737
537041,22426,ENAMEL WASH BOWL CREAM,1,2010-12-05 10:36:00,3.75,16033.0,United Kingdom,0,ENAMEL,0.0016302462453317308
537041,22427,ENAMEL FLOWER JUG CREAM,1,2010-12-05 10:36:00,5.95,16033.0,United Kingdom,0,ENAMEL,0.0014997522499330476
537041,22193,RED DINER WALL CLOCK,1,2010-12-05 10:36:00,8.5,16033.0,United Kingdom,0,RED,0.0014442555424409808
537041,35810B,ENAMEL BLUE RIM COFFEE CONTAINER,1,2010-12-05 10:36:00,2.1,16033.0,United Kingdom,0,ENAMEL,0.0017355025474059646
537041,35241,ENAMEL BLUE RIM BISCUIT BIN,1,2010-12-05 10:36:00,4.95,16033.0,United Kingdom,0,ENAMEL,0.001557722044179285
537042,22969,HOMEMADE JAM SCENTED CANDLES,12,2010-12-05 10:45:00,1.45,13838.0,United Kingdom,0,HOMEMADE,3.94869894281672e-30
537042,21756,BATH BUILDING BLOCK WORD,2,2010-12-05 10:45:00,5.95,13838.0,United Kingdom,0,BATH,5.65592987406311e-06
537042,21260,FIRST AID TIN,1,2010-12-05 10:45:00,3.25,13838.0,United Kingdom,0,FIRST,0.0016564333830202359
537042,84580,MOUSE TOY WITH PINK T-SHIRT,1,2010-12-05 10:45:00,3.75,13838.0,United Kingdom,0,MOUSE,0.0016278697725299115
537042,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,2010-12-05 10:45:00,5.95,13838.0,United Kingdom,0,BLACK,0.001471052775146909
537042,85014B,RED RETROSPOT UMBRELLA,1,2010-12-05 10:45:00,5.95,13838.0,United Kingdom,0,RED,0.0015909047761045137
537042,15056P,EDWARDIAN PARASOL PINK,2,2010-12-05 10:45:00,5.95,13838.0,United Kingdom,0,EDWARDIAN,5.775071620473308e-06
537042,15056N,EDWARDIAN PARASOL NATURAL,1,2010-12-05 10:45:00,5.95,13838.0,United Kingdom,0,EDWARDIAN,0.0015293278643965817
537042,20679,EDWARDIAN PARASOL RED,1,2010-12-05 10:45:00,5.95,13838.0,United Kingdom,0,EDWARDIAN,0.0015293278643965817
537042,15056BL,EDWARDIAN PARASOL BLACK,1,2010-12-05 10:45:00,5.95,13838.0,United Kingdom,0,EDWARDIAN,0.0015293278643965817
537042,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2010-12-05 10:45:00,7.95,13838.0,United Kingdom,0,DOORMAT,0.0013853309155397366
537042,22955,36 FOIL STAR CAKE CASES ,1,2010-12-05 10:45:00,2.1,13838.0,United Kingdom,0,FOIL,0.0017167472298654737
537042,22956,36 FOIL HEART CAKE CASES,1,2010-12-05 10:45:00,2.1,13838.0,United Kingdom,0,FOIL,0.0017167472298654737
537042,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-12-05 10:45:00,2.95,13838.0,United Kingdom,0,RECIPE,0.001678665711286163
537042,21533,RETROSPOT LARGE MILK JUG,-1,2010-12-05 10:45:00,4.95,13838.0,United Kingdom,1,RETROSPOT,0.9910386386604371
537042,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-12-05 10:45:00,3.75,13838.0,United Kingdom,0,ALARM,0.0016312509844524298
537042,21259,VICTORIAN SEWING BOX SMALL ,1,2010-12-05 10:45:00,5.95,13838.0,United Kingdom,0,VICTORIAN,0.0015466003806552735
537042,21850,BLUE  DIAMANTE PEN IN GIFT BOX,1,2010-12-05 10:45:00,4.95,13838.0,United Kingdom,0,BLUE,0.0015021099165779901
537042,20773,BLUE PAISLEY NOTEBOOK,1,2010-12-05 10:45:00,1.65,13838.0,United Kingdom,0,BLUE,0.0017023555867337653
537042,21579,LOLITA  DESIGN  COTTON TOTE BAG,1,2010-12-05 10:45:00,2.25,13838.0,United Kingdom,0,LOLITA,0.0017255211145028803
537042,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2010-12-05 10:45:00,0.29,13838.0,United Kingdom,0,PACK,3.996314093359072e-30
537042,22697,GREEN REGENCY TEACUP AND SAUCER,1,2010-12-05 10:45:00,2.95,13838.0,United Kingdom,0,GREEN,0.0016773116510413904
537042,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2010-12-05 10:45:00,2.95,13838.0,United Kingdom,0,ROSES,0.0016895313615040376
537042,22508,DOORSTOP RETROSPOT HEART,1,2010-12-05 10:45:00,3.75,13838.0,United Kingdom,0,DOORSTOP,0.0016278600125409059
537042,21930,JUMBO STORAGE BAG SKULLS,1,2010-12-05 10:45:00,1.95,13838.0,United Kingdom,0,JUMBO,0.001719137147955284
537042,21755,LOVE BUILDING BLOCK WORD,1,2010-12-05 10:45:00,5.95,13838.0,United Kingdom,0,LOVE,0.0015015018263323575
537042,22862,LOVE HEART NAPKIN BOX ,1,2010-12-05 10:45:00,4.25,13838.0,United Kingdom,0,LOVE,0.0016014928011307986
537042,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,2010-12-05 10:45:00,2.95,13838.0,United Kingdom,0,ROUND,0.0016679670985864608
537042,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-05 10:45:00,12.75,13838.0,United Kingdom,0,REGENCY,0.001182172613651717
537042,21192,WHITE BELL HONEYCOMB PAPER ,2,2010-12-05 10:45:00,1.65,13838.0,United Kingdom,0,WHITE,6.611231775256537e-06
537042,22469,HEART OF WICKER SMALL,1,2010-12-05 10:45:00,1.65,13838.0,United Kingdom,0,HEART,0.0017655281471723868
537042,22470,HEART OF WICKER LARGE,-1,2010-12-05 10:45:00,2.95,13838.0,United Kingdom,1,HEART,0.9916258774337601
537042,22316,200 BENDY SKULL STRAWS,1,2010-12-05 10:45:00,1.25,13838.0,United Kingdom,0,BENDY,0.0017853689285038336
537042,21112,"SWISS ROLL TOWEL, PINK  SPOTS",1,2010-12-05 10:45:00,2.95,13838.0,United Kingdom,0,SWISS,0.0016848310917005657
537042,17109D,FLOWER FAIRY INCENSE BOUQUET,2,2010-12-05 10:45:00,1.69,13838.0,United Kingdom,0,FLOWER,6.681374341147296e-06
537042,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2010-12-05 10:45:00,1.95,13838.0,United Kingdom,0,PINK,0.0017063645285744582
537042,21328,BALLOONS  WRITING SET ,1,2010-12-05 10:45:00,1.65,13838.0,United Kingdom,0,BALLOONS,0.0017633691017660787
537042,22904,CALENDAR PAPER CUT DESIGN,1,2010-12-05 10:45:00,2.95,13838.0,United Kingdom,0,CALENDAR,0.0016774337529082022
537042,21427,SKULLS STORAGE BOX SMALL,1,2010-12-05 10:45:00,2.1,13838.0,United Kingdom,0,SKULLS,0.0017051114026106077
537042,21011,GLITTER SNOW PEAR TREE DECORATION,2,2010-12-05 10:45:00,1.45,13838.0,United Kingdom,0,GLITTER,6.646922100254943e-06
537042,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,2010-12-05 10:45:00,4.25,13838.0,United Kingdom,0,AIRLINE,0.0015940389407906204
537042,22624,IVORY KITCHEN SCALES,1,2010-12-05 10:45:00,8.5,13838.0,United Kingdom,0,IVORY,0.0013737515371925672
537042,22961,JAM MAKING SET PRINTED,3,2010-12-05 10:45:00,1.45,13838.0,United Kingdom,0,JAM,2.5478889508120173e-08
537042,22853,CAT BOWL VINTAGE CREAM,1,2010-12-05 10:45:00,3.25,13838.0,United Kingdom,0,CAT,0.0016588893532082272
537042,22311,OFFICE MUG WARMER BLACK+SILVER ,1,2010-12-05 10:45:00,2.95,13838.0,United Kingdom,0,OFFICE,0.0016625666442099936
537042,21192,WHITE BELL HONEYCOMB PAPER ,3,2010-12-05 10:45:00,1.65,13838.0,United Kingdom,0,WHITE,2.4927563853380125e-08
537042,22118,JOY WOODEN BLOCK LETTERS,1,2010-12-05 10:45:00,4.95,13838.0,United Kingdom,0,JOY,0.0015530122937178503
537042,22968,ROSE COTTAGE KEEPSAKE BOX ,1,2010-12-05 10:45:00,9.95,13838.0,United Kingdom,0,ROSE,0.0012936880161706701
537042,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2010-12-05 10:45:00,2.95,13838.0,United Kingdom,0,RECIPE,0.001678665711286163
537044,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,4,2010-12-05 10:52:00,4.25,18055.0,United Kingdom,0,SET,8.610717601832126e-11
537044,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,4,2010-12-05 10:52:00,4.25,18055.0,United Kingdom,0,WHITE,8.515021147339575e-11
537044,72802C,VANILLA SCENT CANDLE JEWELLED BOX,6,2010-12-05 10:52:00,4.25,18055.0,United Kingdom,0,VANILLA,1.215084240873012e-15
537044,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,6,2010-12-05 10:52:00,4.25,18055.0,United Kingdom,0,OCEAN,1.2191868148450054e-15
537044,72800B, 4 PURPLE FLOCK DINNER CANDLES,12,2010-12-05 10:52:00,2.55,18055.0,United Kingdom,0,PURPLE,3.7326250072814e-30
537044,21479,WHITE SKULL HOT WATER BOTTLE ,4,2010-12-05 10:52:00,3.75,18055.0,United Kingdom,0,WHITE,8.678278036037025e-11
537044,72800D,4 BLUE DINNER CANDLES SILVER FLOCK,12,2010-12-05 10:52:00,2.55,18055.0,United Kingdom,0,BLUE,3.6081507750564044e-30
537044,22802,FAUX FUR CHOCOLATE THROW,2,2010-12-05 10:52:00,19.95,18055.0,United Kingdom,0,FAUX,3.3272689079047827e-06
537044,22947,WOODEN ADVENT CALENDAR RED,2,2010-12-05 10:52:00,16.95,18055.0,United Kingdom,0,WOODEN,3.6773058248272516e-06
537044,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-12-05 10:52:00,3.95,18055.0,United Kingdom,0,HOT,8.850277565657898e-11
537044,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2010-12-05 10:52:00,4.25,18055.0,United Kingdom,0,ENGLISH,8.494380797291853e-11
537044,22476,EMPIRE UNION JACK TV DINNER TRAY,3,2010-12-05 10:52:00,4.95,18055.0,United Kingdom,0,EMPIRE,2.2105785283751247e-08
537044,22473,TV DINNER TRAY VINTAGE PAISLEY,3,2010-12-05 10:52:00,4.95,18055.0,United Kingdom,0,TV,2.1960750389053943e-08
537044,22471,TV DINNER TRAY AIR HOSTESS ,3,2010-12-05 10:52:00,4.95,18055.0,United Kingdom,0,TV,2.1960750389053943e-08
537044,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-05 10:52:00,2.95,18055.0,United Kingdom,0,WHITE,1.2718013304352603e-15
537044,22835,HOT WATER BOTTLE I AM SO POORLY,4,2010-12-05 10:52:00,4.65,18055.0,United Kingdom,0,HOT,8.618068280096704e-11
537044,22112,CHOCOLATE HOT WATER BOTTLE,9,2010-12-05 10:52:00,4.95,18055.0,United Kingdom,0,CHOCOLATE,6.435163917895134e-23
537044,21258,VICTORIAN SEWING BOX LARGE,2,2010-12-05 10:52:00,12.75,18055.0,United Kingdom,0,VICTORIAN,4.510996307615551e-06
537044,84819,DANISH ROSE ROUND SEWING BOX,3,2010-12-05 10:52:00,4.25,18055.0,United Kingdom,0,DANISH,2.277564298479532e-08
537045,90175C,BLUE GLASS CHUNKY CHARM BRACELET,1,2010-12-05 10:54:00,8.95,15038.0,United Kingdom,0,BLUE,0.0012906575944607627
537045,90185D,CRYSTAL DIAMANTE EXPANDABLE RING,-1,2010-12-05 10:54:00,4.25,15038.0,United Kingdom,1,CRYSTAL,0.9912546750758877
537045,90210B,CLEAR ACRYLIC FACETED BANGLE,1,2010-12-05 10:54:00,2.95,15038.0,United Kingdom,0,CLEAR,0.0016751448013294077
537045,90175A,WHITE GLASS CHUNKY CHARM BRACELET,1,2010-12-05 10:54:00,8.95,15038.0,United Kingdom,0,WHITE,0.0013270754965639573
537045,90002D,FLOWER BURST SILVER RING CRYSTAL,1,2010-12-05 10:54:00,3.75,15038.0,United Kingdom,0,FLOWER,0.001635994996162839
537045,22295,HEART FILIGREE DOVE LARGE,1,2010-12-05 10:54:00,1.65,15038.0,United Kingdom,0,HEART,0.0017655281471723868
537045,22297,HEART IVORY TRELLIS SMALL,2,2010-12-05 10:54:00,1.25,15038.0,United Kingdom,0,HEART,6.7706754966382184e-06
537045,22296,HEART IVORY TRELLIS LARGE,1,2010-12-05 10:54:00,1.65,15038.0,United Kingdom,0,HEART,0.0017655281471723868
537045,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,1,2010-12-05 10:54:00,4.25,15038.0,United Kingdom,0,ROSE,0.0016059019208337524
537045,72802C,VANILLA SCENT CANDLE JEWELLED BOX,1,2010-12-05 10:54:00,4.25,15038.0,United Kingdom,0,VANILLA,0.0015919941674472189
537045,22158,3 HEARTS HANGING DECORATION RUSTIC,1,2010-12-05 10:54:00,2.95,15038.0,United Kingdom,0,HEARTS,0.001683561384233983
537045,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,1,2010-12-05 10:54:00,4.25,15038.0,United Kingdom,0,OCEAN,0.0015973607427143077
537045,72802C,VANILLA SCENT CANDLE JEWELLED BOX,2,2010-12-05 10:54:00,4.25,15038.0,United Kingdom,0,VANILLA,6.012088994355902e-06
537045,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,2,2010-12-05 10:54:00,4.25,15038.0,United Kingdom,0,SET,6.05685989083248e-06
537045,22112,CHOCOLATE HOT WATER BOTTLE,1,2010-12-05 10:54:00,4.95,15038.0,United Kingdom,0,CHOCOLATE,0.0015729654826287644
537045,21485,RETROSPOT HEART HOT WATER BOTTLE,-1,2010-12-05 10:54:00,4.95,15038.0,United Kingdom,1,RETROSPOT,0.9910386386604371
537045,22458,CAST IRON HOOK GARDEN FORK,1,2010-12-05 10:54:00,2.55,15038.0,United Kingdom,0,CAST,0.0017005594218438805
537045,22459,CAST IRON HOOK GARDEN TROWEL,1,2010-12-05 10:54:00,2.55,15038.0,United Kingdom,0,CAST,0.0017005594218438805
537045,21907,I'M ON HOLIDAY METAL SIGN,1,2010-12-05 10:54:00,2.1,15038.0,United Kingdom,0,I,0.0017261533028676084
537045,85152,HAND OVER THE CHOCOLATE   SIGN ,3,2010-12-05 10:54:00,2.1,15038.0,United Kingdom,0,HAND,2.3756193126050126e-08
537045,21165,BEWARE OF THE CAT METAL SIGN ,1,2010-12-05 10:54:00,1.69,15038.0,United Kingdom,0,BEWARE,0.001753088066163968
537045,21174,POTTERING IN THE SHED METAL SIGN,1,2010-12-05 10:54:00,1.95,15038.0,United Kingdom,0,POTTERING,0.0017290666495668303
537045,21166,COOK WITH WINE METAL SIGN ,2,2010-12-05 10:54:00,1.95,15038.0,United Kingdom,0,COOK,6.599751823280644e-06
537045,21181,PLEASE ONE PERSON METAL SIGN,2,2010-12-05 10:54:00,2.1,15038.0,United Kingdom,0,PLEASE,6.5405560753999975e-06
537045,85150,LADIES & GENTLEMEN METAL SIGN,1,2010-12-05 10:54:00,2.55,15038.0,United Kingdom,0,LADIES,0.0016951295638504135
537045,21175,GIN + TONIC DIET METAL SIGN,-1,2010-12-05 10:54:00,2.1,15038.0,United Kingdom,1,GIN,0.9918992442438938
537045,21169,YOU'RE CONFUSING ME METAL SIGN ,1,2010-12-05 10:54:00,1.69,15038.0,United Kingdom,0,YOU,0.0017526124816949716
537045,22156,HEART DECORATION WITH PEARLS ,4,2010-12-05 10:54:00,0.85,15038.0,United Kingdom,0,HEART,9.77287607158098e-11
537045,22294,HEART FILIGREE DOVE  SMALL,1,2010-12-05 10:54:00,1.25,15038.0,United Kingdom,0,HEART,0.0017925082816509373
537045,22297,HEART IVORY TRELLIS SMALL,1,2010-12-05 10:54:00,1.25,15038.0,United Kingdom,0,HEART,0.0017925082816509373
537045,22469,HEART OF WICKER SMALL,1,2010-12-05 10:54:00,1.65,15038.0,United Kingdom,0,HEART,0.0017655281471723868
537045,21876,POTTERING MUG,2,2010-12-05 10:54:00,1.25,15038.0,United Kingdom,0,POTTERING,6.706592987471963e-06
537046,22169,FAMILY ALBUM WHITE PICTURE FRAME,16,2010-12-05 10:58:00,7.65,18109.0,United Kingdom,0,FAMILY,6.292579033236447e-40
537046,22469,HEART OF WICKER SMALL,6,2010-12-05 10:58:00,1.65,18109.0,United Kingdom,0,HEART,1.3477677287987972e-15
537046,22470,HEART OF WICKER LARGE,3,2010-12-05 10:58:00,2.95,18109.0,United Kingdom,0,HEART,2.3932435919583852e-08
537046,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2010-12-05 10:58:00,6.45,18109.0,United Kingdom,0,WOOD,5.566737732766057e-06
537046,21333,CLASSIC WHITE FRAME,1,2010-12-05 10:58:00,2.95,18109.0,United Kingdom,0,CLASSIC,0.0016826402093469736
537046,22855,FINE WICKER HEART ,7,2010-12-05 10:58:00,1.25,18109.0,United Kingdom,0,FINE,5.158556316789636e-18
537046,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2010-12-05 10:58:00,7.95,18109.0,United Kingdom,0,WOOD,0.001392707230064709
537046,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-05 10:58:00,2.95,18109.0,United Kingdom,0,WHITE,0.0016661806541418435
537046,21363,HOME SMALL WOOD LETTERS,1,2010-12-05 10:58:00,4.95,18109.0,United Kingdom,0,HOME,0.0015552111266831446
537046,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2010-12-05 10:58:00,2.55,18109.0,United Kingdom,0,WOODEN,0.0016824529811253455
537046,85064,CREAM SWEETHEART LETTER RACK,1,2010-12-05 10:58:00,5.45,18109.0,United Kingdom,0,CREAM,0.001524331592027435
537046,85066,CREAM SWEETHEART MINI CHEST,2,2010-12-05 10:58:00,12.75,18109.0,United Kingdom,0,CREAM,4.362308333309139e-06
537046,22667,RECIPE BOX RETROSPOT ,5,2010-12-05 10:58:00,2.95,18109.0,United Kingdom,0,RECIPE,3.398382385344784e-13
537046,21259,VICTORIAN SEWING BOX SMALL ,8,2010-12-05 10:58:00,5.95,18109.0,United Kingdom,0,VICTORIAN,1.6780792675811837e-20
537047,22603,CHRISTMAS RETROSPOT TREE WOOD,5,2010-12-05 11:02:00,0.85,13069.0,United Kingdom,0,CHRISTMAS,3.6051896886148296e-13
537047,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,5,2010-12-05 11:02:00,0.85,13069.0,United Kingdom,0,WOODEN,3.633249538530531e-13
537047,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,5,2010-12-05 11:02:00,0.85,13069.0,United Kingdom,0,WOOD,3.691158097643344e-13
537047,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,5,2010-12-05 11:02:00,0.85,13069.0,United Kingdom,0,WOODEN,3.633249538530531e-13
537047,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,5,2010-12-05 11:02:00,0.85,13069.0,United Kingdom,0,WOODEN,3.633249538530531e-13
537047,22600,CHRISTMAS RETROSPOT STAR WOOD,5,2010-12-05 11:02:00,0.85,13069.0,United Kingdom,0,CHRISTMAS,3.6051896886148296e-13
537047,22602,CHRISTMAS RETROSPOT HEART WOOD,5,2010-12-05 11:02:00,0.85,13069.0,United Kingdom,0,CHRISTMAS,3.6051896886148296e-13
537047,22601,CHRISTMAS RETROSPOT ANGEL WOOD,-1,2010-12-05 11:02:00,0.85,13069.0,United Kingdom,1,CHRISTMAS,0.9920933595953796
537047,10002,INFLATABLE POLITICAL GLOBE ,1,2010-12-05 11:02:00,0.85,13069.0,United Kingdom,0,INFLATABLE,0.0018122214501299458
537047,20751,FUNKY WASHING UP GLOVES ASSORTED,2,2010-12-05 11:02:00,2.1,13069.0,United Kingdom,0,FUNKY,6.51712267503741e-06
537047,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,2,2010-12-05 11:02:00,1.65,13069.0,United Kingdom,0,RIBBON,6.56970340733233e-06
537047,22737,RIBBON REEL CHRISTMAS PRESENT ,3,2010-12-05 11:02:00,1.65,13069.0,United Kingdom,0,RIBBON,2.4770980654709475e-08
537047,22735,RIBBON REEL SOCKS AND MITTENS,2,2010-12-05 11:02:00,1.65,13069.0,United Kingdom,0,RIBBON,6.56970340733233e-06
537047,22738,RIBBON REEL SNOWY VILLAGE,2,2010-12-05 11:02:00,1.65,13069.0,United Kingdom,0,RIBBON,6.56970340733233e-06
537047,22736,RIBBON REEL MAKING SNOWMEN ,2,2010-12-05 11:02:00,1.65,13069.0,United Kingdom,0,RIBBON,6.56970340733233e-06
537047,22130,PARTY CONE CHRISTMAS DECORATION ,6,2010-12-05 11:02:00,0.85,13069.0,United Kingdom,0,PARTY,1.4033535970893983e-15
537047,22630,DOLLY GIRL LUNCH BOX,1,2010-12-05 11:02:00,1.95,13069.0,United Kingdom,0,DOLLY,0.0017286868290541618
537047,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-05 11:02:00,2.95,13069.0,United Kingdom,0,PAPER,0.001631924312248618
537047,22867,HAND WARMER BIRD DESIGN,5,2010-12-05 11:02:00,2.1,13069.0,United Kingdom,0,HAND,3.3772720500153557e-13
537047,22632,HAND WARMER RED RETROSPOT,2,2010-12-05 11:02:00,2.1,13069.0,United Kingdom,0,HAND,6.300565445815308e-06
537047,22834,HAND WARMER BABUSHKA DESIGN,2,2010-12-05 11:02:00,2.1,13069.0,United Kingdom,0,HAND,6.300565445815308e-06
537047,22866,HAND WARMER SCOTTY DOG DESIGN,5,2010-12-05 11:02:00,2.1,13069.0,United Kingdom,0,HAND,3.3772720500153557e-13
537047,22865,HAND WARMER OWL DESIGN,-1,2010-12-05 11:02:00,2.1,13069.0,United Kingdom,1,HAND,0.9915642754474873
537047,21754,HOME BUILDING BLOCK WORD,18,2010-12-05 11:02:00,5.45,13069.0,United Kingdom,0,HOME,9.61447493647297e-45
537047,22809,SET OF 6 T-LIGHTS SANTA,2,2010-12-05 11:02:00,2.95,13069.0,United Kingdom,0,SET,6.363437019218096e-06
537047,22593,CHRISTMAS GINGHAM STAR,10,2010-12-05 11:02:00,0.85,13069.0,United Kingdom,0,CHRISTMAS,2.747268401586228e-25
537047,22595,CHRISTMAS GINGHAM HEART,10,2010-12-05 11:02:00,0.85,13069.0,United Kingdom,0,CHRISTMAS,2.747268401586228e-25
